ABF4 DREB1C
ABF4 WRKY40
ABI1 ABI2
ABI1 PXG3
ABI1 GPX6
ABI1 PYR1
ABI1 CBL4
ABI1 DREB2A
ABI1 CAM1
ABI1 CAM2
ABI1 CML10
ABI1 COR47
ABI1 ERD10
ABI1 ATHB-6
ABI1 ATHB-7
ABI1 AP2
ABI1 SDIR1
ABI1 HDA6
ABI1 APX3
ABI1 NHX7
ABI1 DREB1C
ABI1 SAG113
ABI1 WRKY40
ABI1 DPBF3
ABI1 WRKY18
ABI1 HSP70-4
ABI1 MYB96
ABI1 NAC019
ABI1 SCRM
ABI1 EM1
ABI1 ACT7
ABI1 NAC002
ABI1 WRKY63
ABI1 ACT2
ABI1 P5CSA
ABI1 MYB44
ABI1 CAM7
ABI1 EM6
ABI1 KEG
ABI1 CP1
ABI1 CAM6
ABI1 Atmyb2
ABI1 DREB1A
ABI1 COR15A
ABI1 MYC2
ABI1 NAC072
ABI1 RD22
ABI1 NCED3
ABI1 BZIP8
ABI1 LTI65
ABI1 RD29A
ABI1 ABI3
ABI1 CIPK24
ABI1 ZEP
ABI1 ABI5
ABI1 SRK2I
ABI1 SRK2D
ABI1 SRK2E
ABI2 AIP1
ABI2 PP2CA
ABI2 SAG113
ABI2 HDA6
ABI2 GPX6
ABI2 HAB1
ABI2 NAC019
ABI2 WRKY63
ABI2 ACT7
ABI2 HSP70-4
ABI2 NAC002
ABI2 PXG3
ABI2 ACT2
ABI2 KEG
ABI2 MYB44
ABI2 P5CSA
ABI2 ATHB-6
ABI2 NHX7
ABI2 COR47
ABI2 EM1
ABI2 EM6
ABI2 Atmyb2
ABI2 COR15A
ABI2 CAM2
ABI2 CAM1
ABI2 ATHB-7
ABI2 DREB1A
ABI2 CAM7
ABI2 CAM6
ABI2 CML10
ABI2 CP1
ABI2 MYC2
ABI2 NAC072
ABI2 AP2
ABI2 RD22
ABI2 CBL4
ABI2 DREB2A
ABI2 RD29A
ABI2 LTI65
ABI2 NCED3
ABI2 BZIP8
ABI2 ZEP
ABI2 ABI3
ABI2 ABI5
ABI2 CIPK24
ABI2 SRK2I
ABI2 SRK2D
ABI2 PYR1
ABI2 SRK2E
ABI3 NAC098
ABI3 PYR1
ABI3 DREB2A
ABI3 COR47
ABI3 ATHB-6
ABI3 AP2
ABI3 PP2CA
ABI3 ACT7
ABI3 HTR4
ABI3 HTR2
ABI3 ARF7
ABI3 DRIP1
ABI3 AIP1
ABI3 WRKY18
ABI3 NAC002
ABI3 DREB1A
ABI3 COR15A
ABI3 WRKY40
ABI3 SAG113
ABI3 MYC2
ABI3 RHA2A
ABI3 SCRM
ABI3 DPBF3
ABI3 HDA9
ABI3 LHP1
ABI3 ACT2
ABI3 SDIR1
ABI3 HDA6
ABI3 RD22
ABI3 HTR12
ABI3 MGH3
ABI3 T6J4.12
ABI3 HTR11
ABI3 F10A5.19
ABI3 T24H18.80
ABI3 MYB96
ABI3 HAB1
ABI3 SRK2E
ABI3 SRK2I
ABI3 SRK2D
ABI3 KEG
ABI3 RD29A
ABI3 NCED3
ABI3 HSFA9
ABI3 ZEP
ABI3 LTI65
ABI3 EM1
ABI3 EM6
ABI3 BZIP8
ABI3 ABI5
ABI5 PXG3
ABI5 PYR1
ABI5 CBL4
ABI5 DREB2A
ABI5 COR47
ABI5 ATHB-6
ABI5 AP2
ABI5 PP2CA
ABI5 ACT7
ABI5 P5CSA
ABI5 SUMO1
ABI5 HTR4
ABI5 HTR2
ABI5 EM6
ABI5 LTI65
ABI5 RD29A
ABI5 EM1
ABI5 RD22
ABI5 MYB96
ABI5 NAC002
ABI5 Atmyb2
ABI5 SRK2D
ABI5 SRK2I
ABI5 MYC2
ABI5 COR15A
ABI5 SIZ1
ABI5 MED25
ABI5 HOS1
ABI5 WRKY33
ABI5 NAC072
ABI5 SRK2E
ABI5 DRIP2
ABI5 ACT2
ABI5 WRKY18
ABI5 WRKY63
ABI5 NAC019
ABI5 BZIP8
ABI5 HAB1
ABI5 MYB44
ABI5 ZEP
ABI5 SAG113
ABI5 HTR11
ABI5 SUMO3
ABI5 SUMO2
ABI5 HDA6
ABI5 T6J4.12
ABI5 KEG
ABI5 CIPK24
ABI5 NAC055
ABI5 AIP1
ABI5 NCED3
ABI5 SCRM
ABI5 DREB1A
ABI5 SDIR1
ABI5 DRIP1
ABI5 WRKY40
ABI5 F22C12.10
ABI5 COR15B
ABI5 RHA2A
ABI5 CUL3A
ABI5 DREB1C
ABI5 RAV1
ACT2 SYD
ACT2 SWC2
ACT2 MBK5.18
ACT2 HSFA2
ACT2 CBL4
ACT2 DREB2A
ACT2 CAM1
ACT2 CAM2
ACT2 HSP90-1
ACT2 CML10
ACT2 COR47
ACT2 CLPB1
ACT2 ERD10
ACT2 AP2
ACT2 P5CSA
ACT2 HTR4
ACT2 CAM7
ACT2 HTR2
ACT2 F24B9.25
ACT2 ARF7
ACT2 EM6
ACT2 CAM6
ACT2 LTI65
ACT2 APX1
ACT2 RD29A
ACT2 EM1
ACT2 RD22
ACT2 APX2
ACT2 SRK2D
ACT2 MYC2
ACT2 ZAT12
ACT2 COR15A
ACT2 APX3
ACT2 NRPE1
ACT2 HTR12
ACT2 Q8RWS0_ARATH
ACT2 WRKY33
ACT2 SWC4
ACT2 NAC072
ACT2 SRK2E
ACT2 ARP5
ACT2 T27K22.4
ACT2 ZAT10
ACT2 WRKY40
ACT2 HDA6
ACT2 HTA9
ACT2 SCRM
ACT2 F16L2_40
ACT2 T16K5.180
ACT2 CDC73
ACT2 K9I9.20
ACT2 KEG
ACT2 HSP70-4
ACT2 NCED3
ACT2 CP1
ACT2 HMGB10
ACT2 HMGB9
ACT2 HMGB15
ACT2 HMGB11
ACT2 BZIP8
ACT2 RIN1
ACT2 T6J4.12
ACT2 HTR11
ACT2 F10A5.19
ACT2 MGH3
ACT2 T24H18.80
ACT7 SYD
ACT7 SWC2
ACT7 MBK5.18
ACT7 CBL4
ACT7 DREB2A
ACT7 CAM1
ACT7 CAM2
ACT7 CML10
ACT7 COR47
ACT7 AP2
ACT7 CDC73
ACT7 T27K22.4
ACT7 F16L2_40
ACT7 SRK2E
ACT7 APX1
ACT7 K9I9.20
ACT7 T16K5.180
ACT7 RD22
ACT7 ARF7
ACT7 CAM6
ACT7 APX3
ACT7 NCED3
ACT7 KEG
ACT7 CAM7
ACT7 NRPE1
ACT7 MYC2
ACT7 BZIP8
ACT7 CP1
ACT7 SWC4
ACT7 Q8RWS0_ARATH
ACT7 HMGB11
ACT7 HMGB15
ACT7 HMGB10
ACT7 HMGB9
ACT7 COR15A
ACT7 ARP5
ACT7 RIN1
ACT7 F24B9.25
ACT7 LTI65
ACT7 HSP70-4
ACT7 RD29A
ACT7 T6J4.12
ACT7 F10A5.19
ACT7 HTR11
ACT7 HTR2
ACT7 HTR4
ACT7 MGH3
ACT7 T24H18.80
ACT7 HTR12
AIP1 PYR1
AIP1 CBL4
AIP1 DREB2A
AIP1 CAM1
AIP1 CAM2
AIP1 CML10
AIP1 ATHB-7
AIP1 AP2
AIP1 CAM7
AIP1 CAM6
AIP1 LTI65
AIP1 RD29A
AIP1 SRK2D
AIP1 SRK2I
AIP1 MYC2
AIP1 NAC072
AIP1 SRK2E
AIP1 BZIP8
AIP1 HAB1
AIP1 CP1
AIP1 ZEP
AIP1 GOLS2
AIP1 CIPK24
AIP1 HSP70-4
AIP1 NCED3
AP2 NAC098
AP2 ZAT6
AP2 GPX6
AP2 PYR1
AP2 HSFA2
AP2 CBL4
AP2 DREB2A
AP2 CAM1
AP2 CAM2
AP2 CML10
AP2 COR47
AP2 ATHB-6
AP2 ATHB-7
AP2 HSFC1
AP2 COR15B
AP2 HDA6
AP2 HSFB1
AP2 HSFB2A
AP2 SIZ1
AP2 CIPK24
AP2 AZF2
AP2 RCD1
AP2 P5CSA
AP2 JUB1
AP2 HSFA3
AP2 CUL3A
AP2 SRK2E
AP2 T6J4.12
AP2 HTR11
AP2 MGH3
AP2 T24H18.80
AP2 F10A5.19
AP2 HTR2
AP2 HTR12
AP2 HTR4
AP2 MED25
AP2 APX3
AP2 HOS1
AP2 SAG113
AP2 PP2CA
AP2 HSP70-4
AP2 NAC055
AP2 WRKY18
AP2 HAB1
AP2 ARF7
AP2 LTI65
AP2 NAC019
AP2 MYB96
AP2 MYB44
AP2 ZEP
AP2 RD22
AP2 NAC072
AP2 F22C12.10
AP2 ZAT10
AP2 ZAT12
AP2 MYB15
AP2 CDC73
AP2 COR15A
AP2 NCED3
AP2 Atmyb2
AP2 WRKY40
AP2 CAM6
AP2 CP1
AP2 CAM7
AP2 RD29A
AP2 SCRM
AP2 NAC002
AP2 DREB1C
AP2 WRKY33
AP2 DREB1A
AP2 MYC2
AP2 BZIP8
APX1 GPX6
APX1 HSFA4A
APX1 T5K18.140
APX1 HSFA2
APX1 HSFA1B
APX1 DREB2A
APX1 CAM1
APX1 CAM2
APX1 HSP18.1
APX1 HSFA1A
APX1 CLPB1
APX1 CAM7
APX1 HSFA7A
APX1 HSFB2A
APX1 HSFA5
APX1 CP1
APX1 NHX1
APX1 NHX7
APX1 HSFA3
APX1 HSFB1
APX1 ZAT10
APX1 ZAT7
APX1 MBF1C
APX1 HSP70-4
APX1 ZAT12
APX2 GOLS1
APX2 GPX6
APX2 HSFA4A
APX2 HSFA2
APX2 HSFA1B
APX2 DREB2A
APX2 HSP18.1
APX2 HSP90-1
APX2 HSP21
APX2 HSFA1A
APX2 CLPB1
APX2 RD29A
APX2 HSFA6A
APX2 NHX1
APX2 HSFC1
APX2 HSFA9
APX2 HSFA7B
APX2 HSFA7A
APX2 GOLS2
APX2 HSFA1E
APX2 HSP26.5
APX2 MBF1C
APX2 HSFA6b
APX2 HSFB2B
APX2 HSFB1
APX2 HSFB2A
APX2 ZAT12
APX2 HSFA1D
APX2 ZAT10
APX2 HSA32
APX2 HSP70-4
APX2 HSFA3
APX3 GPX6
APX3 HSFA4A
APX3 HSFA2
APX3 CBL4
APX3 HSFA1B
APX3 DREB2A
APX3 CAM1
APX3 CAM2
APX3 CML10
APX3 CLPB1
APX3 P5CSA
APX3 CAM7
APX3 CAM6
APX3 LTI65
APX3 RD29A
APX3 HSFA6A
APX3 ZAT12
APX3 COR15A
APX3 SRK2E
APX3 DREB1A
APX3 NCED3
APX3 ZEP
APX3 HSFA3
APX3 ZAT10
APX3 CP1
APX3 NHX1
APX3 CIPK24
APX3 HKT1
APX3 BZIP8
APX3 NHX7
APX3 HSP70-4
ARF7 VIP6
ARF7 NAC098
ARF7 SUVR5
ARF7 DREB2A
ARF7 IAA5
ARF7 MED25
ARF7 HMGB6
ARF7 MYC2
ARF7 HMGB11
ARF7 HMGB9
ARF7 HMGB10
ARF7 HMGB15
ARF7 ARP5
ARF7 F16L2_40
ARF7 RIN1
ARF7 Q8RWS0_ARATH
ARP5 VIP6
ARP5 SWC2
ARP5 DREB2A
ARP5 HTR4
ARP5 HTR2
ARP5 F24B9.25
ARP5 HTR12
ARP5 Q8RWS0_ARATH
ARP5 SWC4
ARP5 TTL1
ARP5 T5J17.190
ARP5 F16J13.140
ARP5 HMGB6
ARP5 HMGB11
ARP5 MGH3
ARP5 HTR11
ARP5 F10A5.19
ARP5 T6J4.12
ARP5 T24H18.80
ARP5 OFUT23
ARP5 HMGB15
ARP5 HMGB9
ARP5 HMGB10
ARP5 K9I9.20
ARP5 T16K5.180
ARP5 F16L2_40
ARP5 RIN1
ATHB-6 DREB2A
ATHB-6 HAB1
ATHB-6 PP2CA
ATHB-6 BPM2
ATHB-6 BZIP8
ATHB-6 KEG
ATHB-6 CUL3A
ATHB-7 PXG3
ATHB-7 DREB2A
ATHB-7 CLPD
ATHB-7 GOLS2
ATHB-7 RD29A
ATHB-7 NAC019
ATHB-7 SAG113
ATHB-7 PP2CA
ATHB-7 LTI65
ATHB-7 HAB1
ATHB-7 BZIP8
ATHB-7 NAC072
AZF2 SYD
AZF2 HSFA4A
AZF2 DREB2A
AZF2 HSFA6A
AZF2 MYC2
AZF2 ZAT12
AZF2 ZAT7
AZF2 WRKY33
AZF2 NAC072
AZF2 ZAT10
AZF2 MYB44
AZF2 NAC055
AZF2 HMGB11
AZF2 MYB15
AZF2 HMGB10
AZF2 DREB1A
AZF2 HMGB15
AZF2 WRKY40
AZF2 HMGB9
Atmyb2 PXG3
Atmyb2 DREB2A
Atmyb2 CAM1
Atmyb2 CAM2
Atmyb2 CML10
Atmyb2 COR47
Atmyb2 CLPD
Atmyb2 P5CSA
Atmyb2 CAM7
Atmyb2 CAM6
Atmyb2 LTI65
Atmyb2 RD29A
Atmyb2 RD22
Atmyb2 NAC002
Atmyb2 MYB44
Atmyb2 COR15A
Atmyb2 ZHD11
Atmyb2 JUB1
Atmyb2 WRKY63
Atmyb2 WRKY18
Atmyb2 DREB1C
Atmyb2 NCED3
Atmyb2 WRKY40
Atmyb2 NAC019
Atmyb2 NAC055
Atmyb2 NAC072
Atmyb2 DREB1A
Atmyb2 BZIP8
Atmyb2 CP1
Atmyb2 MYC2
BPM2 DREB2A
BPM2 DRIP1
BPM2 CUL3A
BZIP28 NFYB3
BZIP28 HSFA2
BZIP28 HSFA1B
BZIP28 DREB2A
BZIP28 HSFA1A
BZIP28 F24B9.25
BZIP28 NFYC10
BZIP28 HSFA3
BZIP28 HDA9
BZIP28 HSFA5
BZIP28 HSFB1
BZIP28 BZIP8
BZIP28 HDA7
BZIP28 HDA6
BZIP28 HSP70-4
BZIP28 MBF1C
BZIP28 NAC062
BZIP28 HSFB2A
BZIP28 NAC017
BZIP28 HSFA7A
BZIP28 HSFB2B
BZIP8 NAC098
BZIP8 ZAT6
BZIP8 PXG3
BZIP8 NFYB3
BZIP8 GPX6
BZIP8 PYR1
BZIP8 HSFA2
BZIP8 CBL4
BZIP8 HSFA1B
BZIP8 DREB2A
BZIP8 CAM1
BZIP8 CAM2
BZIP8 CML10
BZIP8 COR47
BZIP8 HSFA1A
BZIP8 CLPB1
BZIP8 CLPD
BZIP8 DET1
BZIP8 PP2CA
BZIP8 P5CSA
BZIP8 SUMO1
BZIP8 HTR4
BZIP8 CAM7
BZIP8 HTR2
BZIP8 EM6
BZIP8 CAM6
BZIP8 LTI65
BZIP8 RD29A
BZIP8 EM1
BZIP8 RD22
BZIP8 MYB96
BZIP8 NAC002
BZIP8 SRK2D
BZIP8 SRK2I
BZIP8 MYC2
BZIP8 ZAT12
BZIP8 COR15A
BZIP8 SIZ1
BZIP8 NHX1
BZIP8 MED25
BZIP8 HKT1
BZIP8 HSFA3
BZIP8 NAC102
BZIP8 HTR12
BZIP8 RCD1
BZIP8 WRKY33
BZIP8 NAC072
BZIP8 SRK2E
BZIP8 ZAT10
BZIP8 WRKY18
BZIP8 WRKY63
BZIP8 NAC019
BZIP8 CUL3A
BZIP8 HSFA6b
BZIP8 HTR11
BZIP8 T24H18.80
BZIP8 T6J4.12
BZIP8 MGH3
BZIP8 F10A5.19
BZIP8 HSFB2B
BZIP8 NHX7
BZIP8 JUB1
BZIP8 CIPK24
BZIP8 NAC096
BZIP8 NAC062
BZIP8 DREB1C
BZIP8 KEG
BZIP8 MYB15
BZIP8 NAC055
BZIP8 WRKY40
BZIP8 SCRM
BZIP8 MYB44
BZIP8 MBF1C
BZIP8 RAV1
BZIP8 ZEP
BZIP8 HSP70-4
BZIP8 CDC73
BZIP8 SAG113
BZIP8 NCED3
BZIP8 CP1
BZIP8 DREB1A
BZIP8 HAB1
BZIP8 DPBF3
BZIP8 F22C12.10
CAM1 GPX6
CAM1 HSFA2
CAM1 CBL4
CAM1 DREB2A
CAM1 NAC002
CAM1 HMGB6
CAM1 HTR2
CAM1 CLPB1
CAM1 HSP90-1
CAM1 CP1
CAM1 P5CSA
CAM1 HTR4
CAM1 CAM6
CAM1 HKT1
CAM1 WRKY40
CAM1 CAM7
CAM1 HSFA1A
CAM1 DREB1C
CAM1 ZAT10
CAM1 ZAT12
CAM1 HAB1
CAM1 SAG113
CAM1 SCRM
CAM1 PP2CA
CAM1 SRK2E
CAM1 NHX7
CAM1 NHX1
CAM1 MYC2
CAM1 WRKY33
CAM1 HSP70-4
CAM1 CIPK24
CAM2 GPX6
CAM2 HSFA2
CAM2 CBL4
CAM2 DREB2A
CAM2 SIZ1
CAM2 HMGB6
CAM2 HTR11
CAM2 F10A5.19
CAM2 T24H18.80
CAM2 T6J4.12
CAM2 MGH3
CAM2 WRKY18
CAM2 CLPB1
CAM2 HTR2
CAM2 HTR4
CAM2 HTR12
CAM2 HSP90-1
CAM2 CP1
CAM2 HKT1
CAM2 WRKY40
CAM2 HSFA1A
CAM2 DREB1C
CAM2 ZAT12
CAM2 HAB1
CAM2 SAG113
CAM2 ZAT10
CAM2 SCRM
CAM2 PP2CA
CAM2 MYC2
CAM2 SRK2E
CAM2 NHX7
CAM2 NHX1
CAM2 WRKY33
CAM2 CIPK24
CAM2 HSP70-4
CAM6 GPX6
CAM6 HSFA2
CAM6 CBL4
CAM6 DREB2A
CAM6 HSP90-1
CAM6 HSFA1A
CAM6 CLPB1
CAM6 PP2CA
CAM6 HTR4
CAM6 CAM7
CAM6 HTR2
CAM6 HMGB6
CAM6 CP1
CAM6 HKT1
CAM6 WRKY40
CAM6 DREB1C
CAM6 ZAT12
CAM6 ZAT10
CAM6 HAB1
CAM6 SCRM
CAM6 MYC2
CAM6 SAG113
CAM6 SRK2E
CAM6 NHX7
CAM6 NHX1
CAM6 WRKY33
CAM6 CIPK24
CAM6 HSP70-4
CAM7 GPX6
CAM7 HSFA2
CAM7 CBL4
CAM7 DREB2A
CAM7 HSP90-1
CAM7 HSFA1A
CAM7 CLPB1
CAM7 PP2CA
CAM7 SUMO1
CAM7 HTR4
CAM7 DREB1A
CAM7 SIZ1
CAM7 HMGB6
CAM7 CP1
CAM7 HTR2
CAM7 HKT1
CAM7 WRKY40
CAM7 DREB1C
CAM7 ZAT12
CAM7 ZAT10
CAM7 HAB1
CAM7 SAG113
CAM7 SCRM
CAM7 SRK2E
CAM7 NHX7
CAM7 NHX1
CAM7 MYC2
CAM7 WRKY33
CAM7 CIPK24
CAM7 HSP70-4
CBL4 NCED3
CBL4 RD22
CBL4 COR15A
CBL4 DREB1A
CBL4 SRK2E
CBL4 PP2CA
CBL4 DREB2A
CBL4 LTI65
CBL4 RD29A
CBL4 P5CSA
CBL4 CML10
CBL4 CP1
CBL4 HKT1
CBL4 NHX1
CBL4 NHX7
CBL4 CIPK24
CDC73 SPT6
CDC73 VIP6
CDC73 F4IHD8_ARATH
CDC73 SYD
CDC73 SWC2
CDC73 GTC2
CDC73 RDM3
CDC73 H2AV
CDC73 NRPB4
CDC73 SUVR5
CDC73 F13P17.5
CDC73 NRPB8A
CDC73 DREB2A
CDC73 SPT16
CDC73 HTR4
CDC73 HTR2
CDC73 F24B9.25
CDC73 SSRP1
CDC73 NRPB11
CDC73 NRPB3
CDC73 NRPD3B
CDC73 F8A5.14
CDC73 NRPE1
CDC73 NRPD4
CDC73 NRPB9A
CDC73 HKT1
CDC73 HDA9
CDC73 NRPB9B
CDC73 MAH20.24
CDC73 NRPB10
CDC73 HTR12
CDC73 EMB1674
CDC73 Q8RWS0_ARATH
CDC73 F16J13.140
CDC73 SPT42
CDC73 HTA9
CDC73 VIP5
CDC73 F16M19.22
CDC73 HDA7
CDC73 NRPB6A
CDC73 HTR11
CDC73 MUB3.7
CDC73 HDA6
CDC73 VIP4
CDC73 T6J4.12
CDC73 MGH3
CDC73 HTA4
CDC73 HTA8
CDC73 T5J17.190
CDC73 TTL1
CDC73 T24H18.80
CDC73 F10A5.19
CDC73 F17I14.140
CDC73 F22C12.10
CDC73 NRPB10L
CDC73 NRPB6B
CDC73 GTA2
CDC73 NRPB8B
CESA4 T7I23.15
CESA4 DREB2A
CESA4 RH12
CESA4 RH8
CESA4 RH6
CHIP DREB2A
CHIP HSP90-1
CHIP HTR4
CHIP HTR2
CHIP HTR12
CHIP HTR11
CHIP HDA6
CHIP T6J4.12
CHIP MGH3
CHIP KEG
CHIP HSP70-4
CHIP F10A5.19
CHIP T24H18.80
CHIP SDIR1
CHIP HSP70-8
CIPK24 DREB2A
CIPK24 CML10
CIPK24 PP2CA
CIPK24 P5CSA
CIPK24 LTI65
CIPK24 RD29A
CIPK24 RD22
CIPK24 COR15A
CIPK24 NHX1
CIPK24 HKT1
CIPK24 HAB1
CIPK24 CP1
CIPK24 SAG113
CIPK24 NCED3
CIPK24 DREB1A
CIPK24 NHX7
CKB1 VIP6
CKB1 GTC2
CKB1 DREB2A
CKB1 SPT16
CKB1 PP2C27
CKB1 DRIP1
CKB1 SSRP1
CLPB1 GOLS1
CLPB1 HSFA4A
CLPB1 HSFA2
CLPB1 HSFA1B
CLPB1 HSP17.7
CLPB1 DREB2A
CLPB1 HSP18.1
CLPB1 HSP90-1
CLPB1 CML10
CLPB1 HSP21
CLPB1 HSFA1A
CLPB1 CP1
CLPB1 HSFA6b
CLPB1 HSFA5
CLPB1 HSFC1
CLPB1 HSFA1D
CLPB1 HSFA7A
CLPB1 HSFA9
CLPB1 HSFA1E
CLPB1 HSFB2B
CLPB1 HSFB2A
CLPB1 HSFA3
CLPB1 HSFB1
CLPB1 MBF1C
CLPB1 HSA32
CLPB1 HSP26.5
CLPB1 HSP70-8
CLPB1 HSP70-4
CLPD NAC016
CLPD NAC098
CLPD PXG3
CLPD DREB2A
CLPD COR47
CLPD JUB1
CLPD HSP70-8
CLPD TTL1
CLPD DREB1A
CLPD P5CSA
CLPD MYC2
CLPD NCED3
CLPD COR15A
CLPD NAC096
CLPD LTI65
CLPD NAC002
CLPD HSP70-4
CLPD RD29A
CLPD RD22
CLPD NAC072
CLPD NAC055
CLPD NAC019
CLPD ZHD11
CML10 GPX6
CML10 HSFA2
CML10 DREB2A
CML10 HSP90-1
CML10 WRKY18
CML10 HMGB6
CML10 HTR2
CML10 HTR4
CML10 WRKY40
CML10 HKT1
CML10 DREB1C
CML10 HSFA1A
CML10 ZAT12
CML10 ZAT10
CML10 HAB1
